Label,Banglish
sadness,ki je bolbo ar e durotbtar dekhi nei re kono shesh...tobu dekh na tui bose pash ta tei geli alok borsho desh....hariye gelam furiye elam cokhe sukhiye gelo jol
sadness,"otiter kichu smriti onek koshter holeo majhe majhe mone hoy,,,, is jodi oi dingulote firey jete partam......"
sadness,mritjur age porjonto mone thakbe ami oshay moto kedechilam taropro se amar hoyni 2022 sale eshe ganta shunlam 😭😭😭
sadness,koshto to tokhni hoy jokhon keu onek kache eshe abar onek dure choley jai 😌🖤🥀
sadness,"jibner kichu caoya opurno theke jay, ja kokhono vola jay na, shudhu smriti hoye theke jay shesh porjonto...!🖤🥀"
sadness,kono jinis hat theke beriye gele ar paowa jayna ebong firiye ana jay na tokhon ar kichu korar thake na tokhon shudhu valo somoy gulo agle thakte hoy💔💔💔
sadness,"na re noy sohoj , paowa tor moton ar kauke konodin. sotjii r kokhnoi tor moto kaukei paowa jabena, tui to tuii,,aj sotjii cokhe jol shukiye geche . valo thakis tui notun take niye ."
sadness,amar biye hoyeche car bochor amar shami amake kono din sjtikare valo baseni se amake thokiyeche kintu ami take sotti valobesechi amar moton ar konomeyer kopal jeno na hoy
sadness,ami bacbo tobei to ekdin na ekdin shunte pabo tumi amake chara valo nei 😭😭 shei jonjo bacbo priy
sadness,"koto jotne agle rekhechi toke,🙂 please kokhono chere jas na 😓 tahole amake agle rakhbe ke tui bol😣🥀🙂 ami to toke diyei amar purnta khuji 😪 shei tui jodi na thakis,, tahole bece theke lav ki bol 😣🤧😭"
sadness,"skul theke eshe songgit bangla cjanele gan ta dekhtam, shuntam! aha shoishbe firey jete iccha korche 🙂 jodio sombhob na. 🙂"
sadness,ken hoy emon...mone nei to mon.. haoya bori berngin.. nare noy sohoj.. paowa tor moton.. ar kauke kondin.. hariye gelam.. furiye elam.. cokhe shukiye gel.. jol bece theke lav ki bol.. toke chara.. khujeche jobab acol.. mon kotha kar.. jane sbopno tar patay koto ki.. koto jotne dekhechi ar likhechi.. ja choley tui.. o sob vule tui.. ja choley tui.. o sob vule tui.. ki je bolob ar.. e durotbtar.. dekhini re kon shesh.. tobu dekh na tui.. bose pasta tei.. geli alor borshne.. hariye gelam furiye elam..cokhe shukiye gel jol..bece theke lav ki bol..toke chara khujeche jobab acol..mon kotha kar..🙁☺🥀
sadness,khub valo chilam kintuu ganta shunar por ar valo nai ami... amar pakhita ekhon onno karo... khub valobasire pakhi tok😭😭😭😭😭😭😭😭😭
sadness,caileo bodhohoy valobasar manushta ke paowa jai na Allah na caile ai mis iu khub beshi valothakuk amra na howa priy manushta 💔💔💔💔
sadness,"deber kichu kichu gan shudhu shuntei valo lage na er mormarthtao osadharon,, chotbelay valo lage bole shunleo ajke esob ganer surer sathe sathe kothaguloo khuje pai,, sotti khub koshto valobasay😪😪🙏🙏"
sadness,2022 sale eshe hothat ei gantar kotha mone pore gelo tai choley aslam amar moto keu ki shunte esecho? ❤️
sadness,bochrer prothom dike ei gan ta shona etai koshte achi shobai ektu doya korben Allah jen amar koshto dur kore dey 😭😭😭
sadness,khub mis kori shei din gulo jokhon pasher dokane e gan gulo bajto ar basay theke fil kortam.
sadness,2021.12.20...amar mone onek koshto tai ganta shune gelam aro koshto lagche ki jano bujhte china ami kichui kanna korte icche korteche
sadness,ajke shei manushta hothat i choley gelo. take osomvob valobastam kintu kemon jen prokash kori ni. seo dine hajar bar valobasi bolto. ajke atke rakhar sob ceshta bjartho kore diye se choley gelo. gan tar sathe poristhitita puropuri mile gelo.
sadness,ahare ei gan ta shunle shei din mone pore😭😭😭😭😭dinta chil kuyashar sokal 7ta baje ami tokhon eigan ta shuntesilam 😭 ar bajare ekta garir dhakkay duijon onno garir mara jan aro 3/4 bochor ager ghotna😭 Allah oder jannat dan koron❤
sadness,jokhon chot chilam onek valo chilam kichu bujhtam na ami kintuu ekhon bujheo kauke bujhate pari na ami 😭😭😭
sadness,priy manush ta jokhon koshto dey tokhon prithibite nijeke khub khub khub eka eka lage 😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔
sadness,kichu gan ja mone koriye dey pechone fele asba kichu sritike ja vular noy kokhono 😭💔
sadness,"jana ojana kothagulor majhe jokhon ekakitbo gras kore , priyjonke nijer kache firey paoyar jonjo jen sobkichur majhei se valobasar pichutan onuvob kora jay."
sadness,"9-10 e porar somoy koshto pelei ei ganta ple hoye jet. shei abeg o nei, shei manush ti o nei. er por o jibon theme nei. hoyto shei manush ti o onek kajer majhe kane hedfon guje cokh bondho kore mone kore shei sob dingulor kotha! - 2021 ❤️💚"
sadness,“na re noy sohoj paowa tor motoi ar kaoke konodin...”- ei lainta orijit sing ke dediket kora holo🌚🎉❤️
sadness,"“na jani kon sbopno taemar akhite ache je aka /shudhu ceye ceye thaki ami, nijere jay na dhore rakha.”"
sadness,"je takar jonjo choley gechea shei takar aj shesh nai,, aj taka ache shudhu tumi nai"
sadness,ki je bolob ar ei durotbta eki nei re kon shesh tobu dekh na tui bose pacta tei geli alor borsha desh
sadness,sotti kaoke valobale shudhu koshto pai kintu jara mitthe valobase ek tar por ek chele meye thokai
sadness,sotti osadharon priy manusher sathe na thakar bedna shei bujhe jar priy manush ta pashe thakena
sadness,bhai  ganta shunle onek kichu pore jay. shei priy manushtar kotha kintu tar biye hoye geche ☹️😭💔
sadness,gan tar moddhe royeche kotha tar mane jake valobasi take na pele jibon rekhe ki hobe 😭😭😭😭
sadness,amar jibner kono ekta patay se ache jake na dekhle mone hoy bece theke lav ki bol
sadness,ei ganta amar priy gan. kintu ami ganta kom shonar ceshta kori. karon ami ganta shunle amar cokher jol dhore rakhte parina 😢😢
sadness,mne onek koshto niye ganta shunte aslam aj kondin koshter gan shunina karon aj koshtta onek beshi
sadness,shiter kuyasha ar sorishar fuler gondhe sondhjay barir uthone bose shobai mile ei muvi ta dekhchil. keno jeno hothat gantar kotha mone pore gelo. keno jeno aj dintar kotha khub mone porche. amar moto ke ke din guloke mis kortechen like diye bujhiye din.
sadness,amake o eirokom korte hobe ami muslim hoteo raji tobu hocche na amar cakri niye tanatani...
sadness,jibne prothom valobesechi tomake ar tomakei valobasbo 😊 tumi vule geleo ami kono din vulbo na 😊 ei gan gulor moddhe ami tomakei khuje pai. amar moto keu ki ach je harano smriti gulor majhe sukh khuje ber korar pothe 😊
sadness,ei ganta amar boner khub priy ken jani na se ei gan ta sune kanna kore take ami onek bar jijnasa korechi kintu se amay boleni tar por ami take jijnes korte thaki tar por se onek din pore amake bole je ei gan ta ekta chele take pathay se amake cheletar somondhe amake onek kichu bollo se bollo se onek valo chil ar tar moto manush sotti ei prithibite paowa khub kothin taropor ami tar kotha shune bollam sotti khub kothin paowa tar moto  manush ar ami eka na je tar somondhe sunbesei bolbe se amar boner sathe shudhu fone kotha boleche kintu take dekheni kintu se amar bonkedekhechil se amar bonkeshudhu bolto valo basi kintu amar bon take kon din boleni val basi ta kintu amar bon take nijer theke beshi valo bosto kinto se ar boltepare ni karon tar sathe ar kon din kotha hoyni karon amar bon jokhon kol kore tokhon tar mobile nombor sisotop thake ar shei chele ta r nam rajib chil
sadness,sotjikarer valbasata emon ekjon sathe hoy jar sathe kono na kono karne alada hoye jete hoy. ekbuk bedna niye eke oporke valbaseo dui dik choley jete hoy. 9 bochor dhore opekkha koreo poribarke ekhno porjonto raji korte parlam na...🥺
sadness,age choto belay jokhon ei gan ta shuntam tokhon kichu bujte partam na bat ekhon bujte parchi ei gan gulor protjek ta lain koto koshter bastber sathe kotta mil 😢😢😢
sadness,ager moto  ar valo valo bangla gan shunte paowa jay na sotti khub mis kori shei din gulo
sadness,"nijer priy manush ke chere thakar koshto ami bujhi ,,😭 amar boro bi es ,ef police o guyahati te thake ,😒 biyer 1 mas porei o choley geche 😭😭😭😭"
sadness,"‌‌ amar moto  keo acho ki,,10 bochor por ekhno prtidin ekti bar holeo take mune kori,,,,"
sadness,buk vanga shei purono smriti gulo ajo khub mis korchi....sei chot belay ojana kahani gulo
sadness,janen bhai  ami‌ kelash 9 e ami ek jon‌ ke khub kore valobas‌ tam o amake khub kore valobas to taropor jokhon college e gelam tokhon oo hothat kore bodle gel amake sohjo korte parot na tokhon ami vebechilam valobasar moddhe erokom‌ ektu adhtu hoy kintu dekhlam na ooo sotti karei mon theke bodle geche tokhon vablam‌ jibon tai‌ e rokom sotti tokhon khub kosot hoye chil 😭😭😭😭😓😓😓😓😓
sadness,tomake hariye felle amar nijer jibner ar kichui baki thake na. puropuri ni:osbo hoye jai ami.
sadness,monta koshte fete jacche. valobasa haranor shok emni hoy. bece theke lav ki bol 🙂
sadness,hariye giyechile 10bochor por ken firey ele??tumar kache ferar je ar kon rasta nei 😞
sadness,chotbelay school jaoyar age snan kore eshe tivi te songgit bangla ei ganti shonar muhurto ar firey paoyar moto  noy..😌❤🥀
sadness,"amra amader carpashei ghoraguri kori, ghorefere nijetei shantna khuji. priymukh/priyojon valo thekei sukhe thak ar ami carpashei na hoy smriti niye baci."
sadness,hja gantake khub mis korchilam age esob gan valo lagto na ar ekhon esob gan na shunle ghumi ase na
sadness,chotobelay onek shunechi kintu bujhte parini ekhon joyo boro hocchi gantar sathe ekta alada onuvuti toiri hocche❤️🥀
sadness,ei gantar sur rington aoyaj sobkichu shunle ami nijeke valbasa haranor du:kher prithibite hariye feli . ganta valobasar hridoytake chuye jay ❤️❤️❤️
sadness,"je din amar priy manushtar kotha mone pore,,, tokhon jekono ekta nirjon shane bose,, ei gan shuni,,,, ar thake shudhu vabi"
sadness,onek din por gan ta shunchi... cokher pani dhore rakhte parlam na...moner manush take chara bece thaka khub koshtokor 😭😭😭
sadness,gantar jasto kono jobab hoy na. ei dhoroner gan gulo shunlei sotti gaye kata giye othe.❤️
sadness,"keno hoy emon, mone nei to mon, howa bori berngin, na re noy sohoj - paowa tor moto- ar kauke konodin 🙁🙁🎵❤"
sadness,kothao kete gele ek soptah por betha choley jay kintu kacher manush haranor betha kondino jay na? 💔💔💔💔
sadness,je gantar mane chotbelay bujhtam na aj shei gantar maneta ettai kothin je shudhumatro jibonto lashe ray jane
sadness,age jokhon ei gan gula tivi te dit tokhon koto mon diye shuntam.ar ekhon mobile ache em bi ache kintu shei somoy nai☹️🥺😭😢
sadness,"aslei, 2009 sal theke 2016 saler moddhe deb da er joto gan,sob guloi hit song,ekhon ar ager moto valo gan paowa jay na. mising 2010 -2015"
sadness,gan ta jibne onek chap chere geche ja kono din caileo firey paowa sombhob ni din gulo khub mis kori 😔😔😔😔
sadness,jokhon chot chilam tokhon amar phone chilo na abbur phone diye ei ganta barbar shuntam
sadness,2021sale gan ta shune mone pore jay shei choto belar kotha 🥺🥺onek mis kori shei din guli😌😔
sadness,"nare noy sohoj paowa tur moton ar kauke kondin, lasto galofrendo er sathe brekaper por shunchilam bohudin age!"
sadness,amar sobceye pochonder chobi chobita ebong gantar songge jibner onek sriti choriye ache ekosongge bondhuder sathe chobita prothom dekhechi gangulo shunechi kintu tara keu amar songge nei ami aj amerikar probasi bangladeshi tai chobita dekhle bondhuder kotha mone pore
sadness,jake eto valo basi se jodi amake bhul bojhe tahole bece theke lav ki bol toke chara ar
sadness,"tor songge katanor dingulo khub mone pore, jantei parlam na amar dosh ta kothay, tobuo jekhanei thako valo theko."
sadness,"bece theke lav ki jibne dukhjo chara ar kichu nathake,manus tomar jonjo ekdin dudin kadbe tar por tomake mone rakhbena"
sadness,"got rate kacher lokke bolechilam, koshter gan gula kothay paowa jabe? uore bollo iutube, tai shunte aschilam,pore dekhlam amar obosthar sathe mile gelo,afsos!!!"
sadness,ganta jokhon ber hoy tokhonkar dingulo to ar hajar bochor por o firey paowa sombhob na
anger,unnoyon colman rakhte noukay vot hok. sohingos BNP ke noy. unnot rashtre shekh hasina jotdin Awamilig totdin netritbo diye jak ajibon prdhanomontritbo tar hatey thakle poth harabe na Bangladesh
anger,sboiracarer din shesh hobe i ekdin. tokhon shudhu eisbi thakbe. ar kean cihno thakbe na.
anger,"tel baji koruk,, sadharon manusher voter odhikar ek din thikei firey pabe inshaallah,, tokhon mukh thubre porbe ei sob rong tamasha😊"
anger,apnara to bideshe thakben apnader bapera to neta. sadharon jonogonke diye maramari korabe ar rajniti korbe
anger,jader chele meye bideshe thake tara ki bhabe desher unnoyn korbe eita kemne vablo jonogon
anger,"Bangladesh to apnader taka kamanor meshin... ek somoy apnader babara bangladeshke shoshon korbe,... poroborti projonmke apni ba apnar bhai  mile shoshon korben ... etai to apnader sistem,"
anger,meyer sathe prdhanomontrir chot velar chobir sathe mil dekha jay.hub hub prdhanomontrir chot belar kopi.shekh hasinar sorkar bar bar dorkar ebong banggay nikson choudrike dorkar se o jonogner bondu.
anger,amader manoniyo prodhan montri shekh hasinar kopirait MP nikso coudhurier meye . ceharar sathe jotheshto mil royeche.
anger,are Awami league sontras duniyate koto din bece thakbe tader Awami Leaguer cihno rakhbena tara shudhu opekkha kor hasi beshi diner jonjo noy inshaallah.
anger,hayre natok Awami Leaguer ar koto je dekhte hibo. age dey to mojibor ekhon dekhay hasina ekhon tar gushti jnati. deshta mone hasinar gushti jnatir ar karoi na
anger,"murkhke khomta dile erokomi hobe? je thakar kotha ganer pjandele se hoyeche em pi, se manushke manush mone korbe kivabe? ejonjo sorkar dayi."
anger,"ojogjra prtinidhitbo kore ,jogjo hey prtiponno hoy .desh colche murkho dbara ar njanira paliye beracche 😢"
anger,dur! prodhan montri oi elakay ar lok pelo na. e dhoroner nimno jogjatar ekjon osot mohilake nomineshon dilo.
anger,"rastay rastay shoril dekhiye taka inkam kora mohilar abar lov thakbena ken,,,seito shudhu tader bonder sompotti dokhol korbe na, elakabasir o korbe 😢"
anger,"momtaj begmer shasti cai asle se ekta baje meye. je tar bonder prti omanobik acoron korte pare, tahole bojha jacche se khubi kharap. ami poncogor theke boltechi take keu vot diyen na. jodi vot dite jan valo manush dekhe vot din."
anger,je MP rokter somporker sathe evabe gaddari korte pare tar kach theke sadharon jonogon ki asha korbe🤔.?
anger,"ek babar bon ke esob kotha bolte parle, onno jonogonke o nirjaton korbe ta kono gjaranti nei"
anger,"bangladesher em pi montrir jodi coritrhin hoy tahole desher obostha ki hobe,borjon korun ei nirbacon."
anger,"naujbillah ekhon camra bjobsayir somajer neta ki bolob keyamter boro alamot ,allah apni amader ke ei murukheader theke amader ke hefajot korun amin."
anger,"jar jogjo nai, shei bjakti khomta pele emon acoron hobe. omanush - shei abar jonogner seba korbe."
anger,"shekh hasinar priy neti poribarer khuj rake na songosde eshe boro boro kota cuday, asle besha gori kore taka inkam kore to tai ekom acoron to hobe"
anger,"eisob cha,,,,,l--pa,,,,,l marka manush desher jonjo ki ar korbe,,, ta ar manusher bujha baki nai"
anger,jar kache bhai  bon nirapod noy tar kache desher manush kivabe nirapod thakbe eke MP banale desh dhbongos hoye jabe
anger,emon em pir kache ki asha korte pare jati ei doler lok gulo emon hoy
anger,"rastay biri bikri korlei valo hoto poribarer jonjo maya thakto,,biri bikreta theke MP hoye otit vule geche 😢 jara tader otit vule jay,,tader ceye kharap manush nai"
anger,je manush nijer apon rokto ke vule jay shei bekti ke kivabe vot dey amar bujhe na. ekta vondo murkho borbor nin vot dil? oishodh kankar manusher ruci ki eto kharap?
anger,ki ar bolol bolar vasha nei. du takar khankider aj pobitro songosde bose amader ke bor bor kotha shonay ei jatir jonjo ki baki thake?
anger,je nijer poribar thik rakhte pare na se onjder kivabe Bichar korbe ... rabish ekta
anger,em pi hoyar age momtaj jokhon chot chil tokhon ki acoron korcho ta age bol tin bon
anger,"tahole 50 takar kemon manush o, je tar apon bonera take cokhe dekhte pare na."
anger,sot bon bolei evabe bolte parche.. tara jodi paribarik bhabe et i valo somporker hito taile ar emon korto na.sujog subidha shobai bujhe.erao subidhabadi
anger,"onek kichu bolar ache kintu aj emon ek somoye amra obosthan korchi , ha korle guli kore marbe. rastay berote parbo na ."
anger,"​bangladeshe protjek sangbadik, police ,midiya,armi, bidiar, reb sobar brene Awami Leaguer memori lagano ache . Awami league memorite ja sev kore diyeche tara shei bishoy niye onli kotha bole ."
anger,ojogjo bjoktider khomtay anle emni hoy. ar je nijer poribarer khobor rakhe na se manusher seba ki korbe.
